,DateTime,Hydro,Coal,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
68,2006-09-01,114.526083333,2415.51167583,4.27027166667,2583.93519083,43.2698816667,0.945183333333,44.0942158333
69,2006-10-01,110.790083333,2391.4253975,4.3415425,2558.60515083,45.5824275,1.03841333333,46.4913508333
70,2006-11-01,110.064,2381.74857667,4.335715,2549.67820667,46.920025,1.15694666667,47.9137425
71,2006-12-01,108.749166667,2429.19336417,4.2562,2598.38419083,49.3984416667,1.28236666667,50.4533066667
72,2007-01-01,108.78275,2430.2961025,4.23482333333,2602.0087525,51.7309908333,1.381185,52.8565733333
73,2007-02-01,108.773666667,2433.642385,4.0891225,2604.73296167,51.326425,1.2403725,52.4345583333
74,2007-03-01,108.963583333,2437.36395167,3.89452333333,2609.24523417,52.1647858333,1.10239083333,53.2671783333
75,2007-04-01,107.7135,2437.33784583,4.24924333333,2608.84468667,52.8831783333,0.934361666667,53.9613158333
76,2007-05-01,107.12075,2430.9007975,4.3177825,2606.27025833,57.3711091667,0.816084166667,58.4699325
77,2007-06-01,106.564166667,2415.07142,4.44291,2597.13557083,64.6018025,0.7081725,65.7000183333
78,2007-07-01,105.588083333,2410.054935,4.37417666667,2597.10504417,70.7264275,0.644234166667,71.8311616667
79,2007-08-01,102.231583333,2408.31426583,4.51315416667,2597.74366833,76.436735,0.5841625,77.5518025
80,2007-09-01,101.380666667,2397.92413333,4.59095833333,2596.52038917,86.4815416667,0.495623333333,87.5966691667
81,2007-10-01,102.572916667,2422.27788667,4.47036916667,2631.72830583,96.4061591667,0.387838333333,97.5169475
82,2007-11-01,103.388833333,2437.07916083,4.597075,2662.023565,111.094238333,0.251915,112.188635833
83,2007-12-01,104.183333333,2470.9023275,4.44664666667,2708.016475,122.757128333,0.111734166667,123.8552275
84,2008-01-01,104.399166667,2472.6858575,4.09103583333,2727.8815975,141.121488333,-0.00426166666663,142.198739167
85,2008-02-01,105.80075,2472.36425667,4.0400375,2748.76798,160.969963333,0.142705833333,162.029863333
86,2008-03-01,106.937416667,2472.56811583,4.09674,2766.39888833,177.307114167,0.245844166667,178.347673333
87,2008-04-01,105.910583333,2491.99111667,3.79285916667,2802.8037225,195.543445,0.342394166667,196.5838425
88,2008-05-01,104.413166667,2511.36213583,3.75033166667,2834.714075,209.731275833,0.41585,210.768030833
89,2008-06-01,106.131333333,2528.39091333,3.71587166667,2863.50230917,219.840163333,0.473739166667,220.87081
90,2008-07-01,108.727666667,2542.1986575,3.53632583333,2883.47577167,223.386029167,0.652924166667,224.411944167
91,2008-08-01,111.540583333,2525.7751725,3.38075833333,2875.62691667,229.2420675,0.827674166667,230.2672575
92,2008-09-01,114.381583333,2521.821865,3.324115,2876.13232,230.799156667,1.0315875,231.806958333
93,2008-10-01,116.9135,2492.422905,3.40451916667,2856.67009083,237.951639167,1.13960833333,238.941329167
94,2008-11-01,118.897583333,2472.414295,3.48913916667,2840.86582083,240.328285833,1.21283083333,241.299260833
95,2008-12-01,121.003166667,2468.05919417,3.62613833333,2850.12836,251.7891575,1.27130166667,252.749810833
96,2009-01-01,122.937583333,2467.24713333,3.75134666667,2849.70555667,249.794165833,1.38382583333,250.758499167
97,2009-02-01,125.511166667,2470.88512917,3.78378083333,2858.399755,252.0422,1.35003,253.012238333
98,2009-03-01,126.766333333,2472.76022167,3.85205333333,2858.28911917,248.529758333,1.3216825,249.523525833
99,2009-04-01,129.350166667,2468.3040525,3.7093575,2858.16486833,250.168918333,1.26284,251.1739675
100,2009-05-01,130.592833333,2444.6013,3.77649166667,2843.58540917,257.746458333,1.22543833333,258.735185833
101,2009-06-01,132.0165,2428.2348075,3.755475,2842.51293167,271.253370833,1.26119666667,272.242999167
102,2009-07-01,131.712916667,2425.24303417,3.746045,2849.12928583,281.117258333,1.23772583333,282.113708333
103,2009-08-01,131.271166667,2429.5238275,3.62575333333,2859.566625,287.612063333,1.33800833333,288.608165833
104,2009-09-01,131.950833333,2431.7189425,3.67854,2876.3259975,301.154390833,1.43148,302.156213333
105,2009-10-01,142.18125,2430.46237083,3.64082583333,2898.90189167,314.665640833,1.39496,315.666645
106,2009-11-01,156.373666667,2411.1995975,3.48912916667,2906.1890175,326.760215,1.39698833333,327.777509167
107,2009-12-01,167.898083333,2377.62340333,3.3968,2889.40813917,331.8880425,1.392595,332.915040833
108,2010-01-01,170.1765,2371.83670417,3.18498416667,2894.96180583,341.303400833,1.36271916667,342.33565
109,2010-02-01,175.063416667,2374.387815,3.19266833333,2911.71014083,350.6892025,1.36517916667,351.7189475
110,2010-03-01,181.81575,2371.11910833,3.00154666667,2941.59941083,377.339736667,1.36892583333,378.350959167
111,2010-04-01,189.191416667,2369.7712075,2.88907833333,2958.58648333,388.3708725,1.43344666667,389.359435
112,2010-05-01,193.220666667,2360.94167417,2.83052583333,2960.90024583,395.492461667,1.46638416667,396.476446667
113,2010-06-01,205.469666667,2334.58493667,2.87446833333,2954.75790333,403.655031667,1.436785,404.622211667
114,2010-07-01,212.358833333,2295.30276917,2.86986416667,2930.9064525,412.084403333,1.46802833333,413.0321775
115,2010-08-01,217.74325,2281.70698333,2.95852583333,2924.403925,413.3479175,1.63772083333,414.269003333
116,2010-09-01,222.922666667,2258.6612,3.04225666667,2903.23737583,409.715431667,1.65471916667,410.613768333
117,2010-10-01,217.369,2252.88815417,3.10079083333,2887.05031,404.606239167,1.67098333333,405.488964167
118,2010-11-01,212.28475,2273.04200417,3.10393,2908.72246,410.805648333,1.66610666667,411.672640833
119,2010-12-01,212.946333333,2269.15129333,3.32090666667,2917.43150333,422.568396667,1.65863416667,423.4056725
120,2011-01-01,215.0035,2259.07718417,3.50991333333,2923.32501,436.299166667,1.6585275,437.121001667
121,2011-02-01,213.273,2244.20725,3.43883166667,2918.7060625,448.237500833,1.6149025,449.037258333
122,2011-03-01,211.553,2242.02633417,3.43610166667,2903.9371775,437.149631667,1.63163083333,437.9213725
123,2011-04-01,210.770833333,2230.87328167,3.46278916667,2900.83914083,445.91515,1.63649,446.654185
124,2011-05-01,219.45,2237.66292917,3.4898,2926.80795667,455.6746325,1.69054916667,456.383451667
125,2011-06-01,216.2925,2261.14102083,3.50699083333,2943.74383167,452.0202275,1.8134875,452.699124167
126,2011-07-01,217.211,2292.58392,3.490245,2977.791605,453.520480833,1.87177083333,454.166116667
127,2011-08-01,219.01525,2319.73529167,3.3788825,3006.6624775,453.412215,1.85131833333,454.028411667
128,2011-09-01,219.473166667,2343.70736417,3.12497666667,3031.82724167,454.527753333,1.7602875,455.1113425
129,2011-10-01,219.691916667,2351.81947333,3.096585,3043.17709583,457.763570833,1.772015,458.318393333
130,2011-11-01,215.742,2346.3754075,3.16326083333,3040.40328917,464.7511225,1.75969666667,465.271666667
131,2011-12-01,209.66475,2358.00422583,3.07191,3035.04590417,453.83057,1.7920175,454.32685
132,2012-01-01,206.435833333,2351.19701333,2.76287,3010.42990667,439.542418333,1.808055,440.004331667
133,2012-02-01,205.228916667,2324.17947417,2.66648333333,2983.62903333,441.029905,1.83692583333,441.489286667
134,2012-03-01,203.487166667,2319.6852675,2.67454583333,2977.68996583,441.402194167,1.8292575,441.855729167
135,2012-04-01,200.244,2341.48042917,2.67645916667,2986.38883083,431.7940025,1.84548083333,432.244683333
136,2012-05-01,193.767166667,2337.27898417,2.65674916667,2971.48328833,428.19393,1.8158,428.643405
137,2012-06-01,188.30025,2330.97473083,2.47995083333,2963.81555833,432.766545833,1.73635,433.215244167
138,2012-07-01,183.020583333,2319.25941917,2.49334666667,2945.90915083,432.23987,1.59997666667,432.6839
139,2012-08-01,178.744833333,2311.6342075,2.6382075,2937.0960125,435.654958333,1.36038,436.106803333
140,2012-09-01,174.564333333,2317.7837725,2.70074,2935.85037583,432.561676667,1.30350916667,433.014949167
141,2012-10-01,170.573166667,2300.76417167,2.7218925,2917.74835167,434.878694167,1.95789083333,435.333260833
142,2012-11-01,165.263166667,2299.58797417,2.57856166667,2906.26392167,429.729483333,2.29638666667,430.183384167
143,2012-12-01,155.345083333,2287.27345167,2.5822325,2900.0349575,444.673230833,3.17868666667,445.12907
144,2013-01-01,154.368416667,2289.81852667,2.76114166667,2918.47272917,459.9131675,4.5162225,460.369915833
145,2013-02-01,152.1525,2320.51091167,2.72766666667,2960.70582083,472.059410833,6.15239416667,472.500984167
146,2013-03-01,149.479833333,2323.86029917,2.83234666667,2981.03174917,490.747675833,7.14340416667,491.174455
147,2013-04-01,149.026,2306.15029833,2.8841325,2974.41335917,501.5025725,7.7667125,501.910695833
148,2013-05-01,151.946166667,2310.36567583,2.78371083333,2986.779705,506.230724167,8.58228666667,506.621286667
149,2013-06-01,159.15725,2284.2823725,2.57637333333,2966.66042167,503.163799167,10.6323633333,503.53837
150,2013-07-01,168.367333333,2268.1939025,2.43531416667,2963.35202083,505.4979475,12.0927483333,505.8576275
151,2013-08-01,177.046166667,2256.07418,2.28422333333,2966.6356925,510.7253375,13.733,511.0580675
152,2013-09-01,185.029333333,2237.7628975,2.24752333333,2959.50859333,511.481153333,16.0966416667,511.788471667
153,2013-10-01,192.4165,2249.86848833,2.32964916667,2982.37517833,514.415944167,16.7242541667,514.7008525
154,2013-11-01,200.226916667,2259.07893167,2.41855916667,3012.80377,525.936835833,18.6796841667,526.19863
155,2013-12-01,210.074083333,2288.97606417,2.21603583333,3058.67575333,532.152006667,19.1537691667,532.392081667
156,2014-01-01,210.946666667,2282.83901417,2.17642666667,3038.54230667,516.867665,19.5262616667,517.0886675
157,2014-02-01,213.083583333,2280.25064083,2.16190166667,3029.81664417,510.346445833,18.1498725,510.570531667
158,2014-03-01,217.495166667,2280.00602167,2.06100416667,3025.95029,498.336034167,22.3111841667,498.56584
159,2014-04-01,220.420166667,2265.80738333,2.16293666667,3028.65217417,510.60661,24.066435,510.840884167
160,2014-05-01,220.074666667,2276.32057333,2.18088416667,3053.42781083,517.5553175,31.70798,517.792139167
161,2014-06-01,215.908416667,2314.88707833,2.2669725,3092.79805417,523.694765833,30.4707158333,523.934518333
162,2014-07-01,209.082416667,2335.58198833,2.38731083333,3102.60885333,516.9534525,33.0841508333,517.198168333
163,2014-08-01,202.464583333,2341.2517125,2.46475583333,3113.30594417,519.4317975,42.3149866667,519.683821667
164,2014-09-01,195.763666667,2345.67695333,2.432985,3126.50410667,528.018969167,49.5073816667,528.282045
165,2014-10-01,188.958416667,2359.154025,2.30930916667,3147.0133,531.199435833,58.1463525,531.4710275
166,2014-11-01,181.793,2344.2694225,2.22027916667,3132.29107583,536.7527475,59.933745,537.033310833
167,2014-12-01,175.816583333,2316.1892425,2.25096416667,3091.11061833,530.061865,59.4535025,530.353379167
168,2015-01-01,174.514,2311.2010925,2.2048825,3096.38436417,542.142015833,59.2536758333,542.441515833
169,2015-02-01,172.730583333,2312.96091917,2.132595,3091.06845583,533.477338333,62.1929133333,533.790018333
