,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
2,2001-03-01,133.702083333,9287.21708333,,235.59475,16291.2218333,1.95566666667,292.4185,20.8388333333,159.338330833,6100.74658333
3,2001-04-01,130.526166667,9179.14816667,,229.698,16141.7389167,2.4785,317.96525,21.6020833333,160.69134,6041.99566667
4,2001-05-01,125.117666667,9168.45675,,201.156333333,16178.1786667,2.867,328.582916667,22.7178333333,161.35943,6111.05458333
5,2001-06-01,141.616666667,9153.2585,,185.90275,16198.0465,3.19383333333,339.16125,23.85925,165.7504225,6130.57875
6,2001-07-01,150.374583333,9164.3825,,175.06675,16286.27175,3.34866666667,387.009416667,26.2974166667,167.468198333,6158.29383333
7,2001-08-01,152.347666667,9216.80733333,,184.556333333,16430.1875,3.48533333333,457.106666667,29.22725,168.594086667,6164.18783333
8,2001-09-01,153.309666667,9225.71766667,,168.05125,16522.2804167,3.57833333333,531.46475,32.8515833333,169.11106,6183.75716667
9,2001-10-01,154.118583333,9254.45291667,,173.8855,16632.1818333,3.73608333333,556.997416667,35.16175,170.160230833,6228.6055
10,2001-11-01,162.480083333,9304.4515,,175.990333333,16765.3339167,4.01258333333,572.566916667,37.2956666667,169.589265,6288.3895
11,2001-12-01,175.033666667,9378.52516667,,173.75575,16884.17175,4.51083333333,567.155166667,38.369,170.674709167,6328.91983333
12,2002-01-01,184.2135,9492.20333333,,189.080666667,17026.9064167,4.81391666667,559.628083333,38.6649166667,171.874328333,6340.74416667
13,2002-02-01,196.473416667,9555.55116667,,241.213666667,17168.898,4.6675,562.2055,39.2554166667,173.037755833,6350.72141667
14,2002-03-01,196.659666667,9596.51316667,,291.190583333,17283.5854167,4.76683333333,542.757166667,40.1260833333,172.576663333,6395.4535
15,2002-04-01,208.768916667,9648.55508333,,314.125166667,17343.2053333,4.67166666667,534.853166667,42.0484166667,172.396189167,6374.9405
16,2002-05-01,214.379333333,9697.862,,325.736583333,17362.5460833,4.772,542.812333333,43.769,172.412724167,6319.11158333
17,2002-06-01,209.546166667,9721.98825,,331.0965,17387.8685,4.83058333333,545.192,42.6004166667,169.078819167,6322.96875
18,2002-07-01,215.5595,9723.03908333,,331.285416667,17360.9621667,4.87016666667,511.580416667,42.7759166667,167.82341,6324.90633333
19,2002-08-01,223.99875,9691.32991667,,324.1405,17309.9355833,4.95841666667,488.002583333,42.1645,167.236034167,6329.45458333
20,2002-09-01,239.72025,9694.38516667,,333.555833333,17326.5489167,4.93158333333,475.1435,44.7883333333,166.856554167,6330.72883333
21,2002-10-01,257.058583333,9718.87941667,,333.79875,17295.0856667,5.045,457.269333333,45.34925,168.6929875,6274.80475
22,2002-11-01,263.867166667,9704.70008333,,328.537583333,17239.8403333,5.37008333333,452.647416667,45.3248333333,170.47701,6234.26491667
23,2002-12-01,270.652666667,9690.86008333,,329.020083333,17201.2459167,6.32116666667,450.602416667,46.2816666667,171.851686667,6202.24416667
24,2003-01-01,278.855666667,9667.4895,,330.293333333,17195.79275,9.29341666667,459.877916667,47.6514166667,174.8015675,6196.7385
25,2003-02-01,278.23217,9635.18157333,,344.4905175,17204.3004733,12.1532875,483.876005833,48.2559775,177.266025,6196.06366667
26,2003-03-01,276.328779167,9704.2668225,,306.1368225,17302.4792392,13.981475,537.616035,47.9459883333,180.109513333,6205.986
27,2003-04-01,277.357145,9764.33331833,,295.243678333,17405.5778058,16.0656708333,546.968626667,49.8686791667,182.575900833,6243.8555
28,2003-05-01,280.915833333,9776.98515083,,294.270368333,17494.0357033,18.1796425,549.846019167,52.3394475,184.541756667,6307.43291667
29,2003-06-01,286.625378333,9789.895135,,318.4621975,17644.3220992,19.4524716667,644.101600833,52.2930908333,185.7563075,6317.84691667
30,2003-07-01,276.83418,9789.99065083,,317.2864275,17676.7831125,20.5534416667,686.879966667,53.339575,186.342485833,6315.18591667
31,2003-08-01,274.941559167,9792.23383667,,310.404531667,17745.9840592,21.4089483333,750.996209167,54.5992133333,187.407293333,6326.08275
32,2003-09-01,275.8889775,9776.6285325,,289.197821667,17735.2393683,22.2460475,769.385258333,52.435795,188.53157,6333.15816667
33,2003-10-01,277.622836667,9744.7304375,,279.970124167,17816.2743492,23.2791358333,821.936671667,50.9861741667,187.638696667,6402.84666667
34,2003-11-01,274.960543333,9673.7625375,,276.553170833,17749.9936675,24.5655266667,796.724024167,50.3065466667,188.472273333,6438.09075
35,2003-12-01,268.136988333,9732.36433417,,275.694646667,17823.0051817,25.5141716667,806.34329,51.04177,189.2866225,6447.40758333
36,2004-01-01,262.944826667,9764.64861167,,295.127610833,17888.2083983,25.5259875,817.803909167,50.0234975,189.6377575,6454.886
37,2004-02-01,263.117954167,9745.5039525,,273.354411667,17847.1110425,24.2750175,814.537495833,49.3028491667,189.22355,6459.256
38,2004-03-01,268.199690833,9731.59986167,,271.096535833,17753.1996458,24.1514283333,765.6557425,48.4746158333,189.333644167,6427.58675
39,2004-04-01,258.618615,9838.37943083,,274.8299675,17868.1399767,24.3151466667,787.5252775,45.9661241667,190.248325,6422.63508333
40,2004-05-01,253.6524725,9824.42546167,,254.150845,17815.3599033,23.8073416667,780.826706667,43.7660933333,190.8339125,6420.2145
41,2004-06-01,239.871353333,9853.309945,,225.264954167,17709.5959417,23.6780225,689.358473333,44.1520333333,191.575680833,6421.09541667
42,2004-07-01,233.474005,9951.8404275,,239.611105,17844.0708983,23.5673966667,724.994215,43.5057466667,193.134376667,6412.1215
43,2004-08-01,227.442541667,10030.8633775,,271.885515833,17967.5119125,23.3716516667,759.317515,41.555925,193.626789167,6394.88308333
44,2004-09-01,210.637171667,10108.0860958,,310.4545425,18113.1061442,23.321685,811.6309925,39.7354141667,193.585944167,6390.18566667
45,2004-10-01,190.8700775,10159.7202167,,340.0351225,18198.0746283,23.218845,836.50081,39.1840808333,193.784830833,6388.58625
46,2004-11-01,187.855846667,10200.2155175,,367.097480833,18279.9463633,23.446065,884.218425,37.6563183333,194.1711475,6360.30283333
47,2004-12-01,188.730621667,10129.4891558,,372.206399167,18211.5718758,24.0560966667,902.832876667,35.3565233333,194.576600833,6340.48516667
48,2005-01-01,186.0149025,10077.7712,,378.078935833,18174.2604258,23.6867508333,900.64582,33.5512458333,194.109009167,6357.45266667
49,2005-02-01,194.466713333,10089.4866492,,343.291796667,18137.9746142,24.6057608333,882.813135,31.7158575,196.2988025,6352.57816667
50,2005-03-01,197.36611,10067.6374725,,333.860386667,18150.6996875,25.536515,917.426430833,31.5011891667,198.010685,6357.36308333
51,2005-04-01,193.0466675,10027.1602292,,307.286220833,18078.652505,26.0342416667,957.1674575,31.1518733333,198.551785833,6315.61291667
52,2005-05-01,186.883489167,10035.2700617,,316.523780833,18106.760455,26.49348,992.011004167,29.7143941667,199.201823333,6297.46283333
53,2005-06-01,191.744275,10080.9445183,,320.572716667,18190.62005,27.1341875,1037.5744775,29.0882725,200.484791667,6277.04633333
54,2005-07-01,201.981030833,10092.7549892,,293.228505,18208.5454483,27.429575,1059.38048417,26.4762,200.245129167,6281.0125
55,2005-08-01,214.556845833,10104.25448,,253.026199167,18273.0793042,28.0716091667,1130.28165917,25.1932216667,200.875436667,6293.368
56,2005-09-01,222.556443333,10096.8437975,,214.630069167,18270.9365058,28.5976233333,1173.81467833,23.9537416667,202.174345,6286.52558333
57,2005-10-01,234.030410833,10031.4734533,,183.895850833,18150.8825983,29.1328183333,1137.02295667,23.1049583333,203.1329075,6288.4845
58,2005-11-01,235.403379167,10108.3232675,,155.916648333,18166.8615642,30.032375,1141.89509083,22.5226083333,204.986440833,6249.0195
59,2005-12-01,240.980285833,10175.32086,,151.464993333,18243.5747325,29.2262225,1123.310495,22.2955141667,205.034885833,6277.2055
60,2006-01-01,237.011835,10213.1585483,,104.212590833,18234.2995542,30.0923341667,1128.4773725,22.3254958333,206.078845,6274.80266667
61,2006-02-01,234.162434167,10198.9690258,,97.4161466667,18245.2497642,31.0330375,1154.11386917,20.9622683333,207.319395833,6284.6075
62,2006-03-01,221.056263333,10237.670515,,123.001808333,18329.3468817,31.6269175,1149.32179667,19.1471366667,207.518815,6325.15725
63,2006-04-01,237.612169167,10223.914,,135.2114425,18383.83391,32.6242008333,1143.10535167,17.6328991667,209.097191667,6372.1995
64,2006-05-01,249.707441667,10332.5341408,,125.035139167,18547.4398733,33.732775,1180.98457417,16.9875175,210.304439167,6384.91666667
65,2006-06-01,248.959996667,10288.2042267,,120.272231667,18564.7575867,33.6417608333,1219.18110333,16.3247091667,209.578353333,6417.34925
66,2006-07-01,236.128533333,10292.3230008,,124.525495,18593.3821492,34.5860816667,1239.40504583,16.0707025,210.3681975,6430.4445
67,2006-08-01,218.344639167,10264.2424808,,113.27431,18532.708755,34.9249375,1224.83163917,15.9292658333,210.579454167,6441.84675
68,2006-09-01,210.794191667,10268.5233083,,104.886243333,18614.1312475,35.3144983333,1307.0172675,15.582835,209.998616667,6452.74291667
