,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
118,2010-11-01,219.083293333,2499.3875625,,4.6506175,5144.83448833,1054.693285,0.0,138.967421667,1223.19641667
119,2010-12-01,224.711320833,2481.386775,,4.6591275,5125.16690333,1085.67179,0.0,139.210165,1184.31866667
120,2011-01-01,246.487085,2451.5162875,,4.65618666667,5108.961325,1078.890155,0.0,138.970475,1182.87041667
121,2011-02-01,257.7497925,2430.77923833,,4.61884166667,5122.99051833,1103.5583675,0.0,138.964920833,1181.16083333
122,2011-03-01,273.7529725,2439.18050667,,3.88737666667,5214.93665167,1148.55098333,0.0,139.828555833,1202.55108333
123,2011-04-01,285.852435,2437.897275,,3.75297166667,5289.33957,1158.72940583,0.0,139.236933333,1255.59141667
124,2011-05-01,315.096995,2439.26974583,,3.84869083333,5396.41534917,1224.8660775,0.0,139.373605833,1265.58708333
125,2011-06-01,305.55245,2465.41676333,,3.61849333333,5479.6000675,1274.769685,0.0,140.368925,1282.364
126,2011-07-01,282.966989167,2470.7935675,,3.49354083333,5480.97356583,1295.76147417,0.0,138.8344525,1282.0855
127,2011-08-01,265.50239,2438.66138917,,3.0411425,5462.00901583,1328.48656833,0.0,137.811850833,1281.81858333
128,2011-09-01,241.384860833,2407.90566333,,3.01556416667,5418.68395917,1344.169565,0.0,137.867745833,1277.73883333
129,2011-10-01,224.9007825,2408.17260583,,2.94408,5393.36151833,1372.318365,0.0,137.158923333,1241.35058333
130,2011-11-01,220.145505833,2356.6725475,,2.92835833333,5376.2040075,1401.85002917,0.0,137.355371667,1250.75166667
131,2011-12-01,210.957503333,2356.35710583,,2.96736833333,5430.57580167,1427.01732333,0.0,137.433260833,1289.60758333
132,2012-01-01,183.206000833,2369.24416167,,2.7133,5417.1398325,1426.45107917,0.0,138.364171667,1291.09425
133,2012-02-01,167.9419325,2366.54153667,,2.6932275,5396.579105,1421.59840417,0.0,139.412905833,1292.80466667
134,2012-03-01,148.087041667,2353.20732833,,2.75633583333,5343.95495583,1406.81878833,0.0,139.274728333,1289.1905
135,2012-04-01,133.7056225,2369.81937667,,2.7471275,5355.49798417,1436.97257417,0.0,138.77638,1269.81975
136,2012-05-01,112.832745833,2433.77666,,2.38487833333,5218.18705,1366.2967025,0.0,137.898698333,1161.03266667
137,2012-06-01,116.298825,2418.37596917,,2.85960416667,5091.78542917,1304.01395833,0.0,137.726426667,1108.66266667
138,2012-07-01,141.159219167,2436.68554833,,3.08659,5046.50680583,1264.0782475,0.0,139.032325,1058.01758333
139,2012-08-01,149.462071667,2498.87994167,,3.33906583333,4976.77481917,1174.91408167,0.0,139.203161667,1006.22075
140,2012-09-01,175.049841667,2553.15303417,,3.31361916667,4978.91516917,1114.17176667,0.0,139.274763333,989.056916667
141,2012-10-01,192.964983333,2589.57203917,,3.2513475,5037.50296167,1084.93045917,0.0,139.001554167,1022.84883333
142,2012-11-01,199.19288,2629.1839,,3.48837166667,5058.75080167,1043.31015667,0.0,137.522044167,1041.43566667
143,2012-12-01,207.545780833,2626.06522167,,3.3704225,5022.2376675,1003.65630583,0.0,135.722305833,1041.38641667
144,2013-01-01,221.228370833,2657.43621333,,3.47391083333,5026.874345,1011.61475667,0.0,133.401099167,995.438083333
145,2013-02-01,236.798976667,2687.016855,,3.42216833333,5025.535215,989.446075833,0.0,130.688061667,973.515833333
146,2013-03-01,242.202345,2736.5899875,,3.45289583333,5027.35271667,937.393285,0.0,129.467659167,973.437333333
