,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
58,2005-11-01,71.0115,3574.92224667,,3.673775,3784.97922917,65.6134658333,38.9975208333,65.6134658333
59,2005-12-01,70.6631366667,3582.00140083,,3.73480166667,3791.5757425,64.7787158333,40.2247458333,64.7787158333
60,2006-01-01,70.276335,3574.31889167,,3.828085,3783.36415417,63.2550825,41.77251,63.2550825
61,2006-02-01,69.60637,3561.7314275,,3.82513833333,3770.00720417,60.9638808333,43.4925941667,60.9638808333
62,2006-03-01,69.0900008333,3549.533545,,3.91072166667,3758.41069667,61.4500825,44.5339816667,61.4500825
63,2006-04-01,68.5997016667,3503.40202083,,3.79358083333,3714.20475667,63.0930066667,45.4787275,63.0930066667
64,2006-05-01,66.9910266667,3492.23957167,,4.07696666667,3700.45892333,61.9590841667,45.8457683333,61.9590841667
65,2006-06-01,60.229015,3542.73493167,,4.19724833333,3744.27500083,60.7304833333,46.8889775,60.7304833333
66,2006-07-01,59.3876591667,3586.50005667,,3.80283583333,3787.22713417,61.0665133333,47.1465916667,61.0665133333
67,2006-08-01,57.9783625,3589.3494375,,3.64973833333,3787.44857583,60.37628,46.8613283333,60.37628
68,2006-09-01,60.8476641667,3586.68714583,,3.65967916667,3788.09294583,60.65911,46.6970391667,60.65911
69,2006-10-01,61.129515,3582.81545167,,3.78860916667,3788.35289,61.819475,48.0735025,61.819475
70,2006-11-01,61.444135,3584.93847583,,3.76805083333,3790.39756417,61.1217133333,48.0686541667,61.1217133333
71,2006-12-01,61.1972841667,3578.93665417,,3.87011333333,3784.76610083,61.3033041667,48.1964475,61.3033041667
72,2007-01-01,60.785335,3593.90076833,,3.93515666667,3802.7905325,62.90675,49.502155,62.90675
73,2007-02-01,63.4161608333,3607.68291667,,4.15879333333,3817.47147583,62.0927183333,48.478065,62.0927183333
74,2007-03-01,65.9333058333,3640.12521083,,4.11784916667,3851.4027775,61.0081108333,47.8133658333,61.0081108333
75,2007-04-01,68.9434791667,3672.42625833,,4.26663666667,3886.8558675,61.9493208333,47.0129583333,61.9493208333
76,2007-05-01,68.132425,3695.44874667,,4.13735416667,3909.2524775,62.9164133333,46.3537925,62.9164133333
77,2007-06-01,69.9688208333,3684.06332833,,3.94217333333,3897.94774833,62.3271483333,45.6585733333,62.3271483333
78,2007-07-01,70.004325,3655.65616417,,4.28564583333,3870.13758833,62.9580633333,45.0785358333,62.9580633333
79,2007-08-01,66.1589383333,3665.39025417,,4.19069333333,3877.22714583,64.3875716667,44.9626175,64.3875716667
80,2007-09-01,60.5468708333,3664.581175,,4.32056833333,3871.32208583,65.2897983333,44.4426808333,65.2897983333
81,2007-10-01,62.0068883333,3671.19474083,,4.1548675,3876.84927167,65.3261666667,42.8378033333,65.3261666667
82,2007-11-01,64.0296566667,3657.30815167,,3.965535,3865.89813417,67.0916133333,42.4947633333,67.0916133333
83,2007-12-01,66.3794333333,3637.61698167,,4.02734333333,3851.5006925,70.6980241667,42.28232,70.6980241667
84,2008-01-01,69.6062491667,3650.6585925,,3.6689075,3875.03736083,80.2118341667,41.2232316667,80.2118341667
85,2008-02-01,71.4178883333,3658.514905,,3.38719166667,3893.78812917,90.8167441667,41.2854158333,90.8167441667
86,2008-03-01,72.3671916667,3648.2758225,,3.24341,3891.2513,98.8210775,41.0078691667,98.8210775
87,2008-04-01,73.0352316667,3634.30213,,3.08208583333,3890.61329167,111.5294725,41.2984175,111.5294725
88,2008-05-01,74.7849666667,3585.45396417,,3.1960975,3849.78427917,116.925423333,41.7945175,116.925423333
89,2008-06-01,76.4321333333,3545.09258417,,3.198015,3819.19269417,125.4084675,41.6351283333,125.4084675
90,2008-07-01,76.8976016667,3499.98674917,,3.38655083333,3782.15387833,132.670616667,41.64408,132.670616667
91,2008-08-01,77.1173575,3495.87152583,,3.61783583333,3780.77060167,137.892420833,39.8223616667,137.892420833
92,2008-09-01,77.2315916667,3474.81464167,,3.61406666667,3763.2646125,141.615506667,39.6100883333,141.615506667
93,2008-10-01,77.4670391667,3453.18302417,,3.8724775,3749.770565,147.995750833,39.8559433333,147.995750833
94,2008-11-01,78.3092791667,3486.22770167,,3.8920075,3797.2156625,161.4511775,39.9137583333,161.4511775
95,2008-12-01,79.18236,3519.97017333,,3.74914583333,3843.03426583,172.217463333,40.1833566667,172.217463333
96,2009-01-01,80.5476658333,3496.1888625,,4.18173,3835.76770583,185.5170475,40.6678216667,185.5170475
97,2009-02-01,76.8148125,3491.7451025,,4.1781625,3835.2729475,192.947886667,40.1834075,192.947886667
98,2009-03-01,74.0017283333,3500.66994417,,4.10537916667,3844.74220083,196.260421667,39.9325333333,196.260421667
99,2009-04-01,71.0508891667,3503.97782917,,4.20490833333,3845.04575417,196.310379167,39.5076641667,196.310379167
100,2009-05-01,70.171165,3556.25299083,,4.05279583333,3910.189315,210.751018333,38.8620833333,210.751018333
101,2009-06-01,74.7006858333,3596.32922417,,4.06517833333,3964.70173083,220.858786667,38.4308591667,220.858786667
