,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable
128,2011-09-01,320.558583333,3.49379583333,,9.08366416667,1294.68267833,70.543075,550.627678333,374.867
129,2011-10-01,312.910164167,3.50151833333,,8.85457833333,1287.43393417,72.2398741667,547.434265,378.335330833
130,2011-11-01,310.818541667,3.64478083333,,8.0812025,1287.59317417,73.5089175,542.419518333,385.835056667
131,2011-12-01,312.245100833,3.54508083333,,9.12472,1275.74472417,71.2570041667,529.049225,384.532756667
132,2012-01-01,311.050361667,3.77148,,8.988455,1254.02468583,73.90982,503.6412775,388.7732525
133,2012-02-01,308.6455,4.29086166667,,11.8187866667,1244.966955,73.8921866667,491.308803333,391.76115
134,2012-03-01,309.273375833,4.84175583333,,15.9550433333,1225.41884417,73.2324783333,466.34241,392.6040675
135,2012-04-01,310.088105,5.11172166667,,15.8765033333,1222.17819833,74.5791375,459.718805,396.2608325
136,2012-05-01,312.472979167,5.3239575,,16.8368191667,1231.62368,75.8532625,466.113133333,396.795915833
137,2012-06-01,311.916459167,5.31181333333,,17.0378233333,1241.59787583,77.8954358333,473.841585833,399.733175833
138,2012-07-01,317.883141667,5.322265,,16.4663,1247.80961333,78.8182383333,470.726895,403.2250475
139,2012-08-01,320.610905833,5.27433916667,,17.1142258333,1233.90903,79.3263458333,451.6274425,404.9895325
140,2012-09-01,318.89204,5.22726166667,,17.375675,1201.48494167,81.4504716667,418.77551,406.9864625
141,2012-10-01,318.972060833,5.148285,,17.3092641667,1186.8494775,82.5649883333,403.287999167,407.72434
142,2012-11-01,312.823505833,4.91625583333,,17.0676325,1167.689145,81.8339116667,393.508815,405.113266667
143,2012-12-01,305.089754167,4.9148025,,16.013455,1165.9569375,87.8903725,394.996144167,410.810576667
144,2013-01-01,296.7045675,5.22931416667,,19.9273,1169.16980083,87.3058491667,406.115680833,407.780321667
145,2013-02-01,296.750334167,5.69233333333,,29.3367966667,1174.09001167,88.5078866667,401.428076667,407.5226075
146,2013-03-01,294.670043333,5.61050416667,,26.1207716667,1163.97468333,89.4877008333,398.597726667,405.666420833
147,2013-04-01,288.067159167,6.29517166667,,32.9996416667,1153.46167417,91.1450125,387.692740833,404.9997425
148,2013-05-01,289.068283333,6.61184083333,,31.7383558333,1152.7023625,91.5985333333,385.1012725,407.027695
149,2013-06-01,294.923975833,6.85146833333,,31.4181766667,1150.3984875,91.019485,378.932695833,405.5745875
150,2013-07-01,289.780725,6.7219025,,31.2907016667,1150.61705417,91.0888,391.0201475,399.256680833
151,2013-08-01,289.543676667,6.87048166667,,29.4317983333,1161.45380917,91.9712716667,407.641405,395.6313575
152,2013-09-01,296.8599075,6.8158925,,29.7418008333,1162.28418083,90.029175,407.754578333,388.712573333
153,2013-10-01,295.300045833,6.7046225,,29.7206108333,1147.1897175,90.6505091667,399.136369167,383.586845
154,2013-11-01,294.475901667,6.69745,,29.6115441667,1130.57742333,92.2075858333,386.26521,380.10336
155,2013-12-01,295.5767175,6.6245825,,29.6241,1123.59815917,91.8309558333,382.76709,375.642693333
156,2014-01-01,301.937374167,6.59199416667,,25.4276683333,1104.05915917,91.4440841667,362.031780833,374.309565
157,2014-02-01,303.857074167,6.4606825,,20.9574641667,1090.87297917,92.6900758333,349.563814167,376.344874167
