,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable,Nuclear
0,2001-01-01,578.877416667,4977.50266667,,33.3386666667,8018.498,0.0,37.9585833333,68.5020958333,2381.36925
1,2001-02-01,601.674,4901.00808333,,24.2436666667,7955.5305,0.0445,38.4706666667,67.7023508333,2381.29675
2,2001-03-01,608.586166667,4925.7055,,23.4875,7977.54975,0.0775,39.064,67.3079891667,2371.47991667
3,2001-04-01,610.32975,4944.52341667,,26.14125,7953.50283333,0.121166666667,40.331,68.876525,2321.83208333
4,2001-05-01,628.57275,4935.87383333,,25.2886666667,7925.41425,0.15675,41.7226666667,67.8319208333,2282.18283333
5,2001-06-01,656.773416667,4943.00658333,,22.8935,7885.9855,0.193333333333,40.9415833333,67.04701,2210.75933333
6,2001-07-01,658.264583333,4978.48883333,,22.9474166667,7919.55008333,0.205416666667,40.4090833333,65.9590875,2210.26166667
7,2001-08-01,660.163333333,4982.36691667,,23.55475,7938.06275,0.214083333333,37.71,65.3743816667,2224.13616667
8,2001-09-01,635.81425,4993.61233333,,23.30425,7918.78,0.226166666667,35.7311666667,64.8368583333,2223.37383333
9,2001-10-01,621.79125,4984.07575,,23.8524166667,7903.46516667,0.242666666667,35.96125,65.0533275,2227.18308333
10,2001-11-01,613.832166667,4994.27491667,,22.8814166667,7925.1285,0.262666666667,36.486,66.3051983333,2249.49475
11,2001-12-01,636.619166667,4975.56058333,,22.893,7986.70591667,0.297916666667,37.1991666667,66.3327641667,2305.04166667
12,2002-01-01,664.471833333,4975.47341667,,22.46775,8009.522,0.339,39.1311666667,66.6858091667,2297.82708333
13,2002-02-01,678.9155,4974.00066667,,23.5093333333,8021.66558333,0.3265,50.1608333333,66.9594975,2283.8585
14,2002-03-01,692.695833333,4926.34491667,,30.4381666667,8004.06341667,0.324416666667,51.44225,67.2502041667,2294.13116667
15,2002-04-01,724.068333333,4869.41658333,,28.6450833333,7944.86858333,0.311166666667,51.78775,67.4242108333,2261.76333333
16,2002-05-01,734.768166667,4759.34508333,,28.515,7815.23291667,0.31075,55.5419166667,68.6162375,2228.0555
17,2002-06-01,772.887666667,4602.34675,,31.2191666667,7699.06,0.303583333333,54.9086666667,69.3370208333,2228.43058333
18,2002-07-01,821.690916667,4476.703,,33.7651666667,7585.17858333,0.308666666667,54.3091666667,69.8732708333,2188.74633333
19,2002-08-01,870.478333333,4436.06691667,,33.17575,7601.34191667,0.313,51.1721666667,70.6702708333,2199.95016667
20,2002-09-01,910.86975,4421.64783333,,33.7015,7622.2585,0.308833333333,54.2638333333,71.2244375,2190.22591667
21,2002-10-01,941.451416667,4437.59783333,,33.4600833333,7608.4055,0.30975,54.57475,70.7555208333,2134.50891667
22,2002-11-01,971.498916667,4483.80841667,,32.6891666667,7637.33841667,0.315583333333,54.041,69.4810208333,2086.23441667
23,2002-12-01,982.017333333,4509.32675,,33.6765833333,7624.79775,0.327083333333,53.5989166667,69.247955,2038.75433333
