,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
0,2001-01-01,92.0111666667,5479.057,,10.4728333333,6628.73933333,,322.79675,42.6675833333,0.733158333333,698.686666667
1,2001-02-01,93.8853333333,5442.042,,8.77958333333,6608.0845,,338.502916667,43.8726666667,0.72294,697.276166667
2,2001-03-01,95.6039166667,5374.89758333,,8.63591666667,6518.43966667,,349.328583333,45.3255,0.718985833333,660.288333333
3,2001-04-01,90.0873333333,5384.57041667,,8.72325,6545.6205,,356.769333333,47.40075,0.7114025,672.441333333
4,2001-05-01,96.1281666667,5378.22641667,,9.16191666667,6613.4845,,360.011083333,50.3285,0.707178333333,732.091916667
5,2001-06-01,117.207333333,5357.64691667,,8.95683333333,6663.14216667,,354.875666667,49.5810833333,0.705190833333,786.541416667
6,2001-07-01,126.98475,5406.23475,,8.733,6721.45308333,,360.8725,43.91375,0.69968,786.35
7,2001-08-01,120.35475,5431.99783333,,8.0955,6732.93091667,,354.307583333,43.2120833333,0.700013333333,786.111083333
8,2001-09-01,115.258,5447.17491667,,7.6745,6726.46366667,,337.550916667,43.59175,0.671661666667,785.859166667
9,2001-10-01,116.97675,5476.22341667,,7.68166666667,6760.041,,340.68375,42.3174166667,0.7157125,785.481
10,2001-11-01,114.3645,5499.74275,,8.13633333333,6742.61191667,,324.854583333,40.8585,0.71097,762.923166667
11,2001-12-01,114.727666667,5548.01766667,,8.17491666667,6712.9765,,312.038666667,38.9025833333,0.7028625,699.170333333
12,2002-01-01,113.07725,5619.58058333,,8.05291666667,6763.51633333,,295.328166667,36.0633333333,0.72525,699.13575
13,2002-02-01,112.35525,5704.9315,,8.89033333333,6844.09141667,,292.997,32.2759166667,0.737083333333,701.274833333
14,2002-03-01,104.20975,5850.56258333,,10.33775,7005.51616667,,283.655916667,27.4336666667,0.734004166667,738.792083333
15,2002-04-01,99.0245,5943.42316667,,10.05625,7052.36358333,,269.68825,23.215,0.732254166667,717.140083333
16,2002-05-01,88.057,5945.32641667,,9.72766666667,7034.86183333,,270.41775,20.28725,0.716670833333,712.599083333
17,2002-06-01,70.8878333333,6010.84366667,,9.81766666667,7079.49925,,266.716833333,17.2624166667,0.705170833333,715.921416667
18,2002-07-01,50.6900833333,6044.819,,9.69525,7074.61675,,245.072166667,18.1534166667,0.699504166667,717.194
19,2002-08-01,47.5205,6104.17775,,8.68183333333,7118.71933333,,234.845,16.1645833333,0.6990975,718.236583333
20,2002-09-01,50.998,6156.80491667,,8.84125,7180.99083333,,245.077666667,10.63525,0.705264166667,719.094
21,2002-10-01,50.96075,6156.98291667,,8.95375,7153.4505,,220.125583333,7.01975,0.695930833333,719.940333333
