,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable,Nuclear
0,2001-01-01,4561.158,756.863166667,,26.6965833333,6920.7225,,781.187083333,101.777613333,687.53575
1,2001-02-01,4668.85883333,765.604833333,,9.02241666667,7004.09266667,,759.29475,106.023928333,687.58175
2,2001-03-01,4780.08983333,761.789916667,,6.45808333333,7052.11116667,,721.9245,108.6690125,663.728166667
3,2001-04-01,4803.74958333,766.331666667,,6.15875,7056.84033333,,692.28525,112.865664167,663.706083333
4,2001-05-01,5055.559,758.83025,,5.95575,7251.74525,,634.474166667,115.170925,667.9685
5,2001-06-01,5331.44733333,759.861166667,,6.01725,7505.23825,,570.425583333,118.459515833,702.8435
6,2001-07-01,5728.75416667,727.94175,,6.02408333333,7866.37816667,,515.805166667,120.2418,749.421166667
7,2001-08-01,6144.76908333,697.590833333,,6.08166666667,8202.37641667,,453.9795,121.591256667,757.6865
8,2001-09-01,6294.7615,693.951916667,,6.01683333333,8324.70416667,,422.747916667,124.332459167,759.6475
9,2001-10-01,6349.97708333,704.664583333,,6.10716666667,8373.6465,,403.488916667,127.8851825,755.970416667
10,2001-11-01,6432.16391667,722.376583333,,5.72108333333,8458.11516667,,384.001416667,130.787756667,755.068416667
11,2001-12-01,6516.73108333,718.77225,,6.117,8541.39383333,31.2301666667,379.52775,136.8320125,754.447666667
12,2002-01-01,6513.88875,721.733666667,,6.10858333333,8563.754,34.7150833333,393.275916667,143.680426667,754.039583333
13,2002-02-01,6394.003,728.193916667,,5.28525,8458.60808333,33.0691666667,403.382833333,143.558095833,753.034666667
14,2002-03-01,6330.3115,741.691333333,,5.48708333333,8444.36683333,34.2881666667,417.293,145.1211075,773.585333333
15,2002-04-01,6421.283,745.925583333,,5.64,8517.56958333,35.9635,423.78725,148.290121667,741.975166667
16,2002-05-01,6421.71741667,768.45075,,5.48766666667,8543.02475,39.3380833333,421.252333333,154.5545625,741.174583333
17,2002-06-01,6405.42025,804.347166667,,5.53841666667,8504.05675,40.5479166667,420.18275,157.879315,679.714333333
18,2002-07-01,6240.91641667,861.91,,5.39283333333,8357.18108333,44.01,421.227583333,162.555959167,634.70775
19,2002-08-01,6015.72525,907.131833333,,5.15641666667,8233.13125,46.1635833333,475.213083333,168.354379167,632.394416667
20,2002-09-01,5938.62908333,920.4255,,5.07233333333,8206.23425,48.1206666667,507.65325,172.721661667,633.2875
21,2002-10-01,5903.44675,916.87675,,4.93158333333,8199.29841667,48.1063333333,536.52175,173.041841667,636.182416667
22,2002-11-01,5902.56033333,922.792916667,,5.05041666667,8238.20733333,49.49875,569.287833333,175.389673333,635.076833333
23,2002-12-01,5894.37275,919.2855,,5.131,8268.33116667,51.0423333333,607.412416667,177.831464167,635.059666667
24,2003-01-01,5979.732,924.149833333,,5.54908333333,8341.22425,50.3061666667,590.217083333,177.358779167,634.559
25,2003-02-01,6054.70533,919.821680833,,7.12837583333,8420.87481667,53.7722983333,597.9896875,181.213630833,631.882333333
26,2003-03-01,6080.36377,923.5999375,,7.60312833333,8481.2358925,55.7685808333,619.507019167,184.551940833,637.022583333
27,2003-04-01,5981.15320667,921.2425975,,7.74323833333,8398.8421175,56.8823966667,607.956609167,185.462878333,668.593583333
28,2003-05-01,5840.286755,936.128886667,,7.540115,8292.97816083,55.719535,630.47131,183.089349167,669.053083333
29,2003-06-01,5784.2695825,896.901025,,7.34135583333,8286.00430333,58.2005925,660.10149,183.108714167,728.71325
30,2003-07-01,5780.98609333,881.100115,,7.1935,8332.78700583,56.0153991667,664.270885,181.126285,791.955833333
31,2003-08-01,5778.10595167,873.07929,,7.10089833333,8343.83794917,54.1741075,677.205235833,180.378061667,800.64975
32,2003-09-01,5805.57619417,869.451035,,7.40523916667,8349.48822,53.5029125,709.557546667,180.173695,749.5215
33,2003-10-01,5876.50639667,878.611390833,,7.20826666667,8435.13179167,55.4667466667,712.263806667,183.489905833,749.125583333
34,2003-11-01,5902.36589667,876.907810833,,7.41885166667,8454.97283083,57.3812991667,704.743371667,186.03809,749.52325
35,2003-12-01,5932.11595917,882.520025,,7.48472833333,8477.77634917,57.8609366667,691.7329975,187.272846667,748.688083333
36,2004-01-01,5964.64164417,867.4442125,,7.15696333333,8513.75434417,61.3813358333,705.733339167,192.618726667,748.46525
37,2004-02-01,5994.11972917,868.179633333,,5.92042916667,8556.959555,58.0322041667,718.3332025,190.215210833,751.01575
38,2004-03-01,6027.61833167,859.581925,,5.18185333333,8561.67368333,55.015755,704.6674525,187.998709167,747.410166667
39,2004-04-01,6069.00960833,863.410825,,4.68477166667,8617.85281083,52.6492725,716.15628,187.18837,746.191166667
40,2004-05-01,6062.40970083,853.8282275,,4.92847583333,8607.84878,50.9763841667,724.3529525,185.754818333,744.799916667
41,2004-06-01,6119.2226825,850.490035833,,5.28222083333,8586.32458167,48.9407433333,704.855836667,183.173970833,691.1405
42,2004-07-01,6079.22394,864.597553333,,5.51596416667,8516.79907,50.19402,718.1273425,183.49822,633.26925
43,2004-08-01,6162.15723833,870.160734167,,5.76745,8599.4242675,49.749645,712.26887,183.266494167,633.084
44,2004-09-01,6173.8009375,868.04807,,5.80853,8671.9081725,49.0619233333,722.824364167,183.87498,684.756916667
45,2004-10-01,6107.01989583,867.069725833,,5.9856,8598.31075833,47.6129225,716.294075,183.656654167,685.643083333
46,2004-11-01,6090.47651667,869.183755,,5.88878416667,8563.30032167,45.8767033333,697.259435,181.207435833,686.78125
47,2004-12-01,6093.46222083,870.833424167,,5.49659916667,8551.82160333,45.1931491667,684.083196667,180.032685,685.528333333
48,2005-01-01,6006.22076,874.53395,,5.60791,8497.15419333,41.5391666667,714.878794167,176.138438333,686.856083333
49,2005-02-01,6089.8138725,840.7925075,,5.3922025,8508.97028833,51.6580833333,670.011981667,185.039916667,684.960916667
50,2005-03-01,6175.81004167,821.099981667,,5.51199,8556.39011,56.4895833333,648.077275,188.401846667,683.697833333
51,2005-04-01,6235.6879775,801.813783333,,5.35449583333,8555.94478917,58.9144166667,606.98253,188.631913333,683.240666667
52,2005-05-01,6525.07467833,744.6786225,,5.21736833333,8751.13601833,61.8189166667,567.483663333,189.13208,684.81725
53,2005-06-01,6665.47494833,716.839940833,,4.80803583333,8911.44824333,63.88475,556.822686667,193.645179167,738.575833333
54,2005-07-01,6860.26084083,646.601551667,,4.3929325,9083.86661333,63.5721666667,548.460505833,192.894479167,794.545916667
