,DateTime,Hydro,Coal,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Petroleum Coke,Other Renewable,Nuclear
0,2001-01-01,2.13016666667,2647.33341667,,51.4314166667,3729.0435,,162.60825,,,862.220916667
1,2001-02-01,2.23383333333,2650.252,,47.4668333333,3732.44033333,,163.13175,,,862.240833333
2,2001-03-01,2.34133333333,2683.65541667,,46.8224166667,3769.40175,,163.608833333,,,861.9225
3,2001-04-01,2.44833333333,2696.96891667,,50.6861666667,3776.22383333,,167.972416667,,,843.1785
4,2001-05-01,2.55516666667,2749.54666667,,47.0254166667,3761.92383333,,168.556166667,,,775.359416667
5,2001-06-01,2.65883333333,2741.10983333,,43.52375,3729.48716667,,165.361083333,,,754.155666667
6,2001-07-01,2.666,2755.28,,38.5454166667,3748.33216667,,171.780583333,,,753.807916667
7,2001-08-01,2.67141666667,2786.47975,,36.9100833333,3768.68741667,,160.142333333,,,753.7125
8,2001-09-01,2.68125,2804.22583333,,36.1189166667,3779.95791667,,151.71675,,,753.65875
9,2001-10-01,2.65458333333,2830.85783333,,38.5015833333,3815.48408333,,155.627333333,,,753.41975
10,2001-11-01,2.50766666667,2873.98883333,,39.7771666667,3859.31266667,36.95625,152.6895,,36.95625,753.39325
11,2001-12-01,2.387,2931.526,,39.2774166667,3916.8095,39.6455833333,150.504833333,,39.6455833333,753.468666667
12,2002-01-01,1.06208333333,2947.43241667,,42.4231666667,3932.37041667,38.8899166667,149.087666667,,38.8899166667,753.475166667
13,2002-02-01,1.05441666667,2962.43216667,,47.2685,3946.13725,37.5206666667,149.160083333,,37.5206666667,748.701416667
14,2002-03-01,1.02625,2951.01658333,,48.2688333333,3933.4315,35.49375,148.762583333,,35.49375,748.863416667
15,2002-04-01,1.0035,2969.71975,,41.5801666667,3963.76941667,34.8874166667,144.664166667,,34.8874166667,771.91425
16,2002-05-01,0.976916666667,2947.10266667,,43.327,4008.045,34.292,142.66575,,34.292,839.6805
17,2002-06-01,0.955916666667,2953.28208333,,45.0890833333,4036.82658333,33.0389166667,143.223083333,,33.0389166667,861.23725
18,2002-07-01,0.9455,2943.144,,51.3215,4019.627,31.4189166667,131.519416667,,31.4189166667,861.277333333
19,2002-08-01,0.981666666667,2946.46625,,70.434,4021.17591667,31.4708333333,110.549416667,,31.4708333333,861.273416667
20,2002-09-01,1.00708333333,2944.80608333,,80.7405,4022.65891667,30.9695,109.566666667,,30.9695,855.568833333
21,2002-10-01,1.01041666667,2922.18075,,79.0519166667,3989.71116667,30.6383333333,101.42125,,30.6383333333,855.40825
22,2002-11-01,1.01933333333,2916.17858333,,77.6849166667,3945.64816667,30.2471666667,100.472666667,,30.2471666667,820.045333333
23,2002-12-01,1.01133333333,2903.4855,,79.2046666667,3862.23616667,29.97375,101.111916667,,29.97375,747.448916667
24,2003-01-01,1.03641666667,2925.80133333,,80.3443333333,3880.63008333,30.4949166667,102.1475,,30.4949166667,740.805583333
25,2003-02-01,0.990083333333,2920.5440375,,79.972385,3875.61960917,29.9953683333,98.9101508333,,29.9953683333,745.207583333
26,2003-03-01,0.977583333333,2932.63840417,,85.0429733333,3884.2824575,30.6927533333,96.382575,,30.6927533333,738.54825
27,2003-04-01,1.00458333333,2916.09308833,,88.8430075,3867.25662917,30.4920125,92.5740191667,,30.4920125,738.250083333
28,2003-05-01,1.03608333333,2908.75822833,,85.6267125,3856.83102667,29.975795,93.250705,,29.975795,738.183666667
29,2003-06-01,1.0645,2934.09631083,,88.5252433333,3884.55193167,31.0279166667,91.8492083333,,31.0279166667,737.989
30,2003-07-01,1.11725,2938.53466333,,87.7697891667,3888.48708667,31.2137758333,92.1432716667,,31.2137758333,737.708666667
31,2003-08-01,1.09533333333,2926.40340167,,80.2866075,3851.68853583,30.5691108333,78.6069966667,,30.5691108333,734.727416667
32,2003-09-01,1.07325,2911.00244333,,73.6701825,3814.74217667,30.1651975,63.7162666667,,30.1651975,735.115083333
33,2003-10-01,1.0735,2920.75648917,,74.4724866667,3835.24776417,30.5008508333,73.8190183333,,30.5008508333,734.625666667
34,2003-11-01,1.063,2893.11551167,,74.6257008333,3839.60834417,30.7300258333,74.5791041667,,30.7300258333,765.495166667
35,2003-12-01,1.06183333333,2888.44511,,73.09003,3902.929295,30.4532008333,71.9295358333,,30.4532008333,837.949666667
36,2004-01-01,1.04558333333,2882.77883333,,71.1469133333,3898.55490083,29.8860383333,69.3028633333,,29.8860383333,844.394666667
37,2004-02-01,1.08491666667,2897.3043775,,69.8138616667,3891.2255125,29.4227533333,71.3058516667,,29.4227533333,822.29375
38,2004-03-01,1.1125,2872.01360167,,61.0094433333,3857.39661333,28.4286183333,72.9734491667,,28.4286183333,821.859
39,2004-04-01,1.08841666667,2876.11075833,,57.0406975,3858.33946333,28.0643591667,73.9483141667,,28.0643591667,822.086916667
40,2004-05-01,1.07725,2880.07281917,,59.6495616667,3811.993345,28.26391,74.5663866667,,28.26391,768.363416667
41,2004-06-01,1.06,2853.71849083,,61.500825,3743.0718575,27.157455,77.1555025,2.51650552248e-15,27.157455,722.479583333
42,2004-07-01,0.989083333333,2868.13622167,,61.8986841667,3762.77980917,27.9699291667,81.3415575,2.51650552248e-15,27.9699291667,722.444333333
43,2004-08-01,0.979,2881.2375475,,57.0689108333,3786.23524583,28.6686775,93.1392758333,,28.6686775,725.141833333
44,2004-09-01,0.998,2901.54470167,,60.9497258333,3817.23616917,28.2453408333,95.256985,,28.2453408333,730.241416667
45,2004-10-01,0.994833333333,2906.40466833,,69.8122391667,3825.08372833,28.3410208333,88.9000491667,,28.3410208333,730.630916667
46,2004-11-01,0.990833333333,2908.32479917,,73.071645,3836.53747083,28.3402625,90.8865125,2.51650552248e-15,28.3402625,734.923416667
47,2004-12-01,0.966,2894.63668,,72.7868033333,3825.46738583,29.2117541667,92.8608125,,29.2117541667,735.005333333
48,2005-01-01,0.94475,2873.39424917,,82.19817,3821.8913225,35.48525,94.7901516667,2.51650552248e-15,35.48525,735.07875
49,2005-02-01,0.935916666667,2815.9290075,,74.5890275,3783.29808167,41.3754166667,93.090795,2.51650552248e-15,41.3754166667,757.377916667
50,2005-03-01,0.8845,2811.11668833,,71.8245758333,3786.52317333,45.3843333333,92.891825,2.51650552248e-15,45.3843333333,764.42125
51,2005-04-01,0.866333333333,2752.75227667,,68.81325,3734.56540083,50.45475,97.03604,2.51650552248e-15,50.45475,764.64275
52,2005-05-01,0.83775,2696.23606917,,64.8204191667,3738.00955917,55.5695,102.020320833,2.51650552248e-15,55.5695,818.5255
53,2005-06-01,0.817833333333,2656.60895167,,57.5059016667,3745.28345083,58.5703333333,107.090596667,2.51650552248e-15,58.5703333333,864.689833333
54,2005-07-01,0.822833333333,2655.82090167,,51.7970891667,3745.98158917,61.36625,111.475096667,2.51650552248e-15,61.36625,864.699416667
55,2005-08-01,0.847416666667,2662.92119333,,44.2006608333,3767.17220333,63.96775,130.485846667,2.51650552248e-15,63.96775,864.749333333
56,2005-09-01,0.817583333333,2675.72604583,,32.300435,3790.58434667,66.9734166667,150.1381125,2.51650552248e-15,66.9734166667,864.62875
57,2005-10-01,0.82625,2668.56564083,,22.0611575,3775.16693,70.55175,148.526629167,,70.55175,864.6355
58,2005-11-01,0.822083333333,2699.01446917,,17.78005,3751.13400333,76.9176666667,152.7498975,,76.9176666667,803.849833333
59,2005-12-01,0.81825,2750.75531583,,16.9801458333,3783.31695083,82.4346666667,153.245736667,2.51650552248e-15,82.4346666667,779.082833333
60,2006-01-01,0.804083333333,2773.44833167,,4.26183416667,3793.64469417,82.6575,153.283858333,2.51650552248e-15,82.6575,779.189083333
61,2006-02-01,0.785916666667,2830.65523333,,4.46505083333,3855.20281583,83.4001666667,155.400333333,1.16336166667,83.4001666667,779.33275
62,2006-03-01,0.7925,2886.71244583,,4.5155575,3916.78609083,85.5274166667,157.487135833,2.34219833333,85.5274166667,779.408833333
63,2006-04-01,0.830083333333,2949.94641333,,4.249475,3978.49080417,87.1028333333,153.989921667,3.4336575,87.1028333333,778.938416667
64,2006-05-01,0.851083333333,3007.35262667,,4.27363,4031.33857083,87.7625833333,147.338261667,4.61046583333,87.7625833333,779.149916667
65,2006-06-01,0.831166666667,3059.62260667,,4.12933083333,4084.52814,90.40925,145.321731667,5.415885,90.40925,778.798166667
66,2006-07-01,0.823,3053.44706583,,3.95739083333,4080.88218833,89.8895,147.3188875,6.60242666667,89.8895,778.843916667
67,2006-08-01,0.812416666667,3047.73380833,,3.72644416667,4071.13242333,89.9115833333,142.142541667,7.95812916667,89.9115833333,778.8475
68,2006-09-01,0.852416666667,3035.27180667,,3.744985,4081.65910583,93.0609166667,160.824045833,9.31952,93.0609166667,778.585416667
69,2006-10-01,0.86075,3054.86209917,,3.432285,4113.751475,94.9601666667,170.701914167,10.2845116667,94.9601666667,778.64975
70,2006-11-01,0.878333333333,3029.35792333,,3.41191916667,4154.92292667,97.4405833333,173.1731775,11.36466,97.4405833333,839.296333333
71,2006-12-01,0.8785,3020.15406083,,3.36220583333,4171.190415,97.5330833333,172.555403333,12.519665,97.5330833333,864.1875
72,2007-01-01,0.875083333333,3020.8552625,,3.61597833333,4176.84964417,96.0448333333,177.717424167,13.6464008333,96.0448333333,864.094666667
73,2007-02-01,0.8745975,2998.27596083,,3.85473666667,4149.54035167,99.3426941667,183.911695833,13.289255,99.3426941667,849.991416667
74,2007-03-01,0.893433333333,2995.22160667,,3.79616583333,4148.624055,101.672198333,182.07829,12.7764491667,101.672198333,852.185916667
75,2007-04-01,0.863943333333,3008.6127125,,3.75351583333,4130.73126917,104.764728333,182.862901667,12.5147241667,104.764728333,817.35875
76,2007-05-01,0.862761666667,2998.03206583,,3.75070916667,4060.67859167,111.215080833,189.6970275,12.0198708333,111.215080833,745.101083333
77,2007-06-01,0.8875625,2955.3028575,,3.74406666667,3987.9644625,116.9918025,191.111516667,11.6124133333,116.9918025,708.31425
78,2007-07-01,0.886978333333,2943.99819,,4.00580583333,3980.91662333,122.1152825,191.04912,10.5825858333,122.1152825,708.278666667
79,2007-08-01,0.894583333333,2929.076315,,4.16515333333,3976.18943917,127.953208333,195.960655833,9.78627916667,127.953208333,708.35325
80,2007-09-01,0.876165833333,2919.00703333,,4.014795,3943.55254667,128.104580833,173.998826667,9.3079825,128.104580833,708.243166667
81,2007-10-01,0.8624425,2906.61611333,,4.1287825,3927.68110667,130.0223975,169.012735,8.85114166667,130.0223975,708.1875
82,2007-11-01,0.854630833333,2893.189115,,4.13338416667,3915.39503917,132.617126667,168.160470833,8.21765,132.617126667,708.222666667
83,2007-12-01,0.857166666667,2856.71652917,,3.880995,3893.51399417,137.632814167,178.641894167,7.6516,137.632814167,708.133
84,2008-01-01,0.881166666667,2833.60518,,3.56969666667,3885.86011333,146.617658333,185.810263333,7.27948666667,146.617658333,708.096666667
85,2008-02-01,0.889999166667,2834.47146,,3.3983525,3909.2160825,153.536168333,187.748165,7.16427583333,153.536168333,722.007666667
86,2008-03-01,0.877861666667,2792.678915,,3.47703166667,3877.83358417,161.618135,192.311444167,7.38753583333,161.618135,719.482666667
87,2008-04-01,0.861391666667,2765.34307417,,3.5519975,3904.15313917,172.062868333,201.62179,7.20335583333,172.062868333,753.508666667
88,2008-05-01,0.8518275,2738.93579167,,3.72395166667,3951.74408833,179.341905,202.3447325,6.8047175,179.341905,819.741166667
89,2008-06-01,0.8746925,2744.5822125,,3.477355,3996.4095025,185.218979167,203.771568333,6.88920083333,185.218979167,851.5955
90,2008-07-01,0.918746666667,2752.7615825,,3.0770975,4024.3725325,190.958784167,218.048985,7.2430925,190.958784167,851.36425
91,2008-08-01,0.9280375,2727.44684333,,3.18893833333,4003.25165333,193.970879167,219.189628333,7.31391583333,193.970879167,851.213416667
92,2008-09-01,0.941966666667,2690.07880833,,3.2323475,3972.68390917,204.897204167,229.006135,7.0347025,204.897204167,837.49275
93,2008-10-01,0.9693,2663.99254,,3.23557166667,3949.55866667,207.8205025,229.130303333,6.82195333333,207.8205025,837.5885
94,2008-11-01,1.01007333333,2665.86737083,,3.19059583333,3910.551775,219.44999,229.8133575,7.0355575,219.44999,784.184833333
95,2008-12-01,1.04864,2679.39956083,,3.24974083333,3875.82489917,228.968840833,225.847415833,6.84495416667,228.968840833,730.46575
96,2009-01-01,1.06650083333,2686.92028917,,3.2729125,3889.77563,238.605546667,222.407555,6.790495,238.605546667,730.712333333
97,2009-02-01,1.0756425,2674.2334525,,3.3112925,3880.93834833,239.894009167,224.946173333,6.76663666667,240.118403333,730.48675
98,2009-03-01,1.08874583333,2695.15237083,,3.34810333333,3897.400015,237.567844167,222.285365833,6.48114,238.08479,730.9595
99,2009-04-01,1.08295583333,2706.63626,,3.37530083333,3890.65450917,245.223348333,214.345515833,6.2717,246.168694167,712.774083333
100,2009-05-01,1.05878666667,2720.9687425,,3.14944833333,3915.024925,252.883103333,210.515765833,6.44730833333,254.161706667,718.723166667
101,2009-06-01,1.0515175,2745.79266083,,3.1531475,3946.38953417,256.7205375,207.580486667,6.41250416667,258.368883333,724.030333333
102,2009-07-01,1.02272,2737.2121525,,3.54451583333,3937.88044583,264.179145833,199.590395,6.42095416667,266.242958333,723.84675
103,2009-08-01,1.02262583333,2749.9962525,,3.38195416667,3958.3934725,270.546969167,201.231955,6.30142416667,273.04326,723.416
104,2009-09-01,1.03011666667,2789.3217875,,3.42447416667,4018.272205,273.364126667,204.82885,6.21834666667,276.301963333,737.146666667
105,2009-10-01,1.05216833333,2804.87798167,,3.39625666667,4045.94140083,284.045946667,206.108549167,6.10486083333,287.357750833,737.043833333
106,2009-11-01,1.06477416667,2799.78442667,,3.60884416667,4051.62636833,283.131475833,202.291069167,5.63058083333,286.852425,752.39425
107,2009-12-01,1.10055083333,2746.12638833,,3.68745,4051.24050583,288.7620175,196.1428225,5.386335,292.8951275,805.901833333
108,2010-01-01,1.10116583333,2708.75442583,,3.72372166667,3993.64684833,283.755378333,190.610219167,4.86877,288.279214167,796.309333333
109,2010-02-01,1.100915,2675.80440583,,3.55336083333,3954.87428333,287.407713333,181.590796667,4.399405,292.069235,796.356166667
110,2010-03-01,1.10026583333,2628.13063083,,3.59629833333,3920.32537917,298.242460833,184.657543333,4.0110525,302.992590833,795.837
111,2010-04-01,1.12626083333,2614.1860275,,3.79351416667,3891.29433167,294.9781125,185.810173333,3.79379416667,299.72948,782.855083333
112,2010-05-01,1.15688916667,2631.31961167,,3.83307583333,3837.30092917,294.544036667,187.2665775,3.46066,299.374116667,710.89
113,2010-06-01,1.20058333333,2647.32178167,,3.79643916667,3782.01288833,300.598863333,186.025629167,3.101465,305.446408333,635.120583333
114,2010-07-01,1.25692083333,2658.082655,,3.521195,3740.74191417,306.916444167,197.7964625,2.70843166667,311.780500833,565.59575
115,2010-08-01,1.2820775,2666.7488175,,3.43167333333,3759.83915583,305.9304925,217.143141667,2.3787825,310.7730825,558.081583333
116,2010-09-01,1.2954625,2646.74070167,,3.25301583333,3733.31532667,301.520353333,214.6594225,2.2734025,306.367825,558.7255
117,2010-10-01,1.27382666667,2599.58598417,,3.39915416667,3681.50024917,295.699835,214.66471,2.10427,300.573224167,559.899083333
118,2010-11-01,1.23903166667,2585.29764667,,3.287405,3709.325685,300.7866875,212.855905,1.91907,305.6964625,599.030166667
119,2010-12-01,1.22726083333,2621.21776667,,3.11368666667,3749.39034917,304.142959167,213.318066667,1.76496416667,309.006774167,599.741833333
120,2011-01-01,1.22875083333,2637.98740583,,3.12921,3779.98667917,309.998250833,211.2572825,1.58236583333,314.894335,609.907333333
121,2011-02-01,1.21835,2619.73580833,,3.22804666667,3735.27036333,321.451311667,217.254630833,1.38458416667,326.3856975,566.06325
122,2011-03-01,1.21112416667,2609.43620167,,3.18030666667,3659.57550417,322.0218475,218.901333333,1.1691425,326.947148333,498.73025
123,2011-04-01,1.20272416667,2557.6100125,,2.78446666667,3583.2128025,327.054306667,224.648891667,0.947571666667,331.9577225,464.061416667
124,2011-05-01,1.19406416667,2480.64123417,,2.75690416667,3587.93975583,327.1789225,233.389973333,0.8191475,332.073185833,537.06525
125,2011-06-01,1.13443333333,2413.2125625,,2.79740416667,3626.37206667,332.890195,257.515690833,0.730701666667,337.760111667,613.221166667
126,2011-07-01,1.07357083333,2377.7600875,,2.9237375,3663.5419925,341.891958333,250.576623333,0.604679166667,346.735964167,683.867333333
127,2011-08-01,1.02984416667,2366.48934333,,2.8068275,3662.78329583,351.988460833,246.025661667,0.423639166667,356.83065,689.177333333
128,2011-09-01,0.994439166667,2359.54100417,,2.922435,3657.69770083,362.135113333,237.703974167,0.00821583333333,366.968801667,689.558833333
129,2011-10-01,0.964991666667,2394.85249,,2.66571583333,3703.68813,370.749636667,240.1020675,-0.0045675,375.5802675,689.527166667
130,2011-11-01,0.946255,2381.4330925,,2.49644416667,3699.175265,379.543636667,240.105923333,-0.00534833333333,384.347815833,689.851083333
131,2011-12-01,0.909835833333,2352.371345,,2.85366833333,3693.79880667,402.782823333,240.3017875,-0.00796416666667,407.6057175,689.764416667
132,2012-01-01,0.866581666667,2331.87759417,,2.87586833333,3702.05756417,432.942196667,238.317659167,-0.011585,437.7211125,690.410333333
133,2012-02-01,0.880985,2351.46923917,,2.99303166667,3785.04611667,458.837148333,230.364271667,-0.011585,463.597758333,735.752416667
134,2012-03-01,0.893864166667,2400.5310125,,2.96812583333,3871.22915,488.871180833,230.558283333,-0.011585,493.577869167,742.711583333
135,2012-04-01,0.9233075,2437.04361333,,3.1119075,3933.27204,522.267373333,230.009993333,-0.00887,526.952508333,735.239583333
136,2012-05-01,0.952834166667,2484.5641675,,3.10262916667,3971.39792917,566.262281667,221.817455833,-0.00623666666667,570.943166667,690.023916667
137,2012-06-01,0.9918325,2496.79202917,,3.6089575,3981.85232167,603.317600833,205.5014825,-0.00623666666667,607.9979275,666.966333333
138,2012-07-01,1.0304575,2481.90379083,,3.81154416667,3988.2154125,632.531161667,198.390711667,-0.00623666666667,637.1707325,665.914416667
139,2012-08-01,1.05658583333,2484.94988667,,3.938405,3986.5078225,655.792450833,166.356394167,-0.00623666666667,660.52321,669.689583333
140,2012-09-01,1.10276833333,2494.71966667,,3.8356575,4005.95725833,678.3138975,153.03611,-0.00623666666667,683.068965,670.200333333
