,DateTime,Hydro,Utility Solar,Petroleum Liquids,All,Wind,Natural Gas,Other Renewable,Nuclear
145,2013-02-01,108.550498333,1.46882416667,0.564645833333,576.7197175,20.3828933333,0.245191666667,62.8573841667,404.502
146,2013-03-01,107.801781667,1.489505,0.541345833333,578.313329167,20.6311675,0.240554166667,63.9574008333,405.77225
147,2013-04-01,104.468683333,1.53280416667,0.628843333333,605.431039167,21.6504758333,0.239585833333,64.9997625,435.094166667
148,2013-05-01,104.295598333,1.59284416667,0.622709166667,613.369435833,22.80194,0.238694166667,66.4046025,441.807833333
149,2013-06-01,109.845385,1.65221916667,0.622195833333,617.254918333,23.2828891667,0.226695833333,64.49156,442.069083333
150,2013-07-01,106.595206667,1.71332,0.615986666667,613.135330833,23.4674433333,0.220465833333,64.7329233333,440.97075
151,2013-08-01,101.372398333,1.82596583333,0.575059166667,608.360999167,23.7908691667,0.220759166667,65.2017008333,440.991083333
152,2013-09-01,100.61357,1.927525,0.573101666667,607.102645,23.8535125,0.217538333333,64.3521866667,441.34625
153,2013-10-01,96.9844883333,1.96358666667,0.5687725,605.390841667,24.2587616667,0.214515833333,64.0588158333,443.56425
154,2013-11-01,99.2532058333,1.9702225,0.56414,606.057993333,24.9972458333,0.212256666667,66.05564,439.97275
155,2013-12-01,96.9332991667,1.97755416667,0.555529166667,597.65985,25.669835,0.207476666667,66.3587941667,433.60475
156,2014-01-01,97.9434175,1.96133083333,0.4560875,585.949498333,25.9424991667,0.205376666667,65.62945,421.715166667
157,2014-02-01,94.1052525,2.0849575,0.22828,543.986634167,26.4722191667,0.213453333333,65.7211491667,418.602
158,2014-03-01,92.6385241667,2.25237166667,0.333105833333,509.786773333,26.9146483333,0.208945833333,66.3916158333,420.2575
159,2014-04-01,91.921075,2.47900916667,0.2519175,470.8197775,27.22398,0.196413333333,66.79554,415.539777778
160,2014-05-01,91.6634816667,2.73085,0.251108333333,433.979731667,27.1141766667,0.192320833333,66.5671566667,412.9585
161,2014-06-01,87.4664,2.97362333333,0.247899166667,392.695424167,27.316395,0.220514166667,67.8341958333,406.159571429
162,2014-07-01,92.3449991667,3.2141225,0.2476025,361.873161667,27.6107808333,0.209405833333,67.5946558333,
163,2014-08-01,96.6229641667,3.4159975,0.250594166667,329.550868333,27.9674616667,0.1948475,68.140215,
164,2014-09-01,95.7198966667,3.62048166667,0.251155833333,292.5934425,27.9393575,0.178944166667,69.2531983333,
165,2014-10-01,96.1613016667,3.73856416667,0.262240833333,257.346908333,27.2230958333,0.171216666667,68.6162358333,
166,2014-11-01,94.7313016667,3.82398583333,0.264016666667,221.6364225,27.1448166667,0.153009166667,68.6880158333,
167,2014-12-01,94.9077641667,3.9207225,0.26261,190.8829075,27.0009716667,0.1436075,68.7755125,
168,2015-01-01,94.9581683333,4.0018325,0.254654166667,165.1706225,27.11375,0.124448333333,69.833355,
169,2015-02-01,99.3204583333,3.99628916667,0.250280833333,169.692021667,26.5792916667,0.100836666667,70.0204483333,
170,2015-03-01,106.63954,4.12112916667,0.1249925,176.983178333,26.6518708333,0.09334,70.1253075,
171,2015-04-01,117.938699167,4.0934775,0.1180525,187.084575833,25.9184175,0.0934316666667,68.934395,
172,2015-05-01,120.687109167,4.05714333333,0.121025833333,189.524735833,25.1762233333,0.0970791666667,68.6195241667,
173,2015-06-01,116.362145,4.12681083333,0.129508333333,185.299018333,24.7359,0.0748758333333,68.7324908333,
174,2015-07-01,109.239088333,4.17886,0.135179166667,180.086581667,25.16613,0.07577,70.6365458333,
175,2015-08-01,103.473243333,4.29614,0.155195,174.635946667,25.0724283333,0.08774,70.91977,
176,2015-09-01,102.9435475,4.40142,0.177928333333,173.3166,25.3851008333,0.1130025,70.0821241667,
177,2015-10-01,101.804159167,4.54391916667,0.184091666667,173.220605833,25.6683058333,0.128240833333,71.1041166667,
178,2015-11-01,97.25044,4.69717083333,0.211066666667,167.588583333,25.1539458333,0.145648333333,69.9814291667,
179,2015-12-01,92.6276108333,4.82534666667,0.291599166667,162.3064875,24.174375,0.151704166667,69.235575,
180,2016-01-01,89.7930833333,4.91925,0.334728333333,159.2672575,24.2651675,0.163786666667,68.9756608333,
181,2016-02-01,87.0585683333,5.05286916667,0.329755,155.761055,23.9595833333,0.175291666667,68.1974433333,
182,2016-03-01,82.6177275,5.20205916667,0.3150325,150.924309167,23.9731075,0.185811666667,67.8057408333,
183,2016-04-01,73.084135,5.59261,0.340540833333,141.8434925,24.4632525,0.1979025,68.2209158333,
184,2016-05-01,69.0689858333,5.98237166667,0.352361666667,138.431561667,24.4313225,0.192475833333,68.81774,
185,2016-06-01,75.6688458333,6.26203333333,0.411766666667,144.771874167,24.3382725,0.188135833333,68.5031283333,
186,2016-07-01,83.7144841667,6.82044583333,0.412428333333,151.9159025,23.8862383333,0.191975833333,67.5970175,
187,2016-08-01,90.8716441667,7.28686333333,0.3929475,159.510076667,23.3579908333,0.181268333333,68.06422,
188,2016-09-01,93.56805,7.74516916667,0.3756125,163.375045,23.1274266667,0.166105833333,69.26528,
189,2016-10-01,97.2107641667,8.042585,0.391054166667,166.9640525,23.1241591667,0.161820833333,69.2004158333,
190,2016-11-01,99.61452,8.2736375,0.413601666667,170.1153675,23.2823291667,0.145554166667,69.9416958333,
191,2016-12-01,106.891166667,8.25674666667,0.3477375,177.056470833,24.3279633333,0.1371875,69.6803833333,
192,2017-01-01,106.697333333,8.2334175,0.594403333333,178.449030833,25.4505008333,0.150611666667,71.0066858333,
193,2017-02-01,105.9256125,8.42663833333,0.627396363636,180.04597,26.4320541667,0.150035833333,73.1223583333,
194,2017-03-01,106.864015833,8.55525833333,0.651158,181.944804167,27.0961,0.142541666667,74.1108908333,
195,2017-04-01,109.7016875,8.66407666667,0.684086666667,185.779348333,27.5258741667,0.1333075,75.1359266667,
